33333, 253, 2003
33333, 253, 2002
33333, 253, 1988
33333, 254, 1969
33333, 255, 1997
33333, 255, 1999
44444, 10005, 1997
33333, 256, 1999
44444, 10005, 2008
33333, 257, 2001
44444, 10005, 2001
44444, 10005, 1997
33333, 258, 1999
44444, 10005, 2000
44444, 10006, 1979
33333, 259, 1979
44444, 10007, 1996
33333, 260, 2000
44444, 10008, 2005
33333, 261, 1949
44444, 10009, 2005
33333, 262, 1994
44444, 10010, 2002
33333, 263, 1983
33333, 264, 1996
33333, 265, 1979
33333, 265, 1970
33333, 265, 1976
44444, 10011, 1996
33333, 265, 1986
44444, 10011, 2000
44444, 10011, 1995
44444, 10011, 2000
44444, 10011, 2005
44444, 10011, 1996
44444, 10012, 2008
44444, 10013, 2006
44444, 10014, 1988
44444, 10015, 1985
44444, 10016, 2006
44444, 10017, 1989
44444, 10018, 1984
44444, 10018, 1989
44444, 10018, 1984
44444, 10019, 2006
33333, 266, 1996
44444, 10020, 2004
33333, 266, 1984
33333, 266, 2006
33333, 266, 1996
44444, 10021, 1972
33333, 266, 1985
44444, 10021, 1973
33333, 266, 1984
33333, 266, 1997
33333, 266, 1988
44444, 10022, 2001
44444, 10022, 1997
33333, 266, 2002
33333, 266, 1981
44444, 10023, 1995
33333, 266, 2003
33333, 266, 2003
33333, 266, 2003
44444, 10024, 1992
44444, 10024, 1990
33333, 266, 1996
44444, 10025, 1972
33333, 266, 1995
44444, 10026, 1979
33333, 266, 1985
33333, 266, 1998
33333, 266, 2001
44444, 10027, 1999
33333, 266, 1977
44444, 10027, 2008
33333, 266, 2000
33333, 266, 1982
44444, 10028, 1977
33333, 266, 1985
44444, 10029, 1993
33333, 267, 2003
44444, 10030, 1995
33333, 268, 1980
33333, 269, 2011
44444, 10031, 2000
44444, 10032, 1998
33333, 270, 1998
33333, 270, 2001
44444, 10033, 2004
33333, 270, 1994
33333, 270, 1980
44444, 10034, 1995
33333, 270, 1989
44444, 10035, 1970
33333, 270, 1995
33333, 270, 2000
44444, 10036, 1978
33333, 270, 1992
33333, 270, 1999
44444, 10037, 2007
33333, 270, 1997
33333, 270, 2002
33333, 270, 1999
44444, 10038, 1994
44444, 10039, 2002
33333, 271, 1992
44444, 10040, 1970
33333, 272, 1997
44444, 10041, 1988
33333, 273, 1996
44444, 10042, 1989
44444, 10043, 1989
33333, 274, 1984
33333, 274, 1989
44444, 10044, 1990
33333, 274, 1992
44444, 10045, 1978
44444, 10045, 1976
33333, 275, 2006
44444, 10046, 1990
33333, 276, 1988
33333, 277, 1992
33333, 277, 1992
33333, 277, 1997
33333, 277, 1996
44444, 10047, 1979
33333, 277, 1997
44444, 10047, 1999
33333, 277, 1991
33333, 277, 1993
33333, 278, 1995
44444, 10047, 1990
33333, 279, 1984
44444, 10047, 2000
44444, 10047, 2000
33333, 280, 1978
44444, 10048, 1997
33333, 281, 1993
44444, 10049, 2007
33333, 282, 1999
33333, 283, 1948
44444, 10050, 1993
33333, 284, 2005
44444, 10050, 1994
44444, 10051, 2006
33333, 285, 1988
44444, 10052, 2003
33333, 286, 2003
44444, 10053, 1997
33333, 287, 1996
33333, 287, 2008
33333, 287, 2005
33333, 287, 2004
33333, 287, 2005
33333, 288, 1995
33333, 288, 1990
33333, 289, 2001
33333, 289, 2000
33333, 289, 2005
44444, 10054, 1998
44444, 10054, 2002
44444, 10054, 2006
44444, 10054, 1996
33333, 290, 1998
44444, 10054, 1996
33333, 290, 2000
44444, 10054, 2006
33333, 290, 1991
44444, 10054, 1995
33333, 290, 1994
33333, 291, 1977
44444, 10054, 2007
44444, 10054, 2004
44444, 10054, 2003
44444, 10055, 1991
33333, 292, 2005
33333, 293, 2006
44444, 10056, 2001
33333, 294, 1995
33333, 294, 1992
44444, 10057, 1977
33333, 295, 2003
44444, 10057, 1979
33333, 296, 1997
44444, 10058, 2006
33333, 297, 1974
33333, 297, 1985
44444, 10059, 1984
33333, 298, 2006
44444, 10060, 1994
33333, 299, 1979
44444, 10061, 2002
44444, 10062, 2006
44444, 10062, 2006
44444, 10062, 2008
44444, 10063, 2003
44444, 10063, 2001
44444, 10063, 2004
44444, 10063, 1999
44444, 10063, 1996
44444, 10063, 2005
44444, 10063, 2003
44444, 10063, 1996
44444, 10063, 1996
44444, 10063, 1985
44444, 10063, 2003
44444, 10063, 2002
44444, 10063, 1998
44444, 10063, 2001
44444, 10063, 1995
44444, 10063, 2004
44444, 10063, 1999
44444, 10063, 1999
44444, 10063, 2003
44444, 10063, 2001
44444, 10063, 2000
44444, 10063, 1996
44444, 10063, 2004
44444, 10063, 1999
44444, 10063, 1997
44444, 10063, 1996
44444, 10063, 2005
33333, 300, 2002
33333, 300, 1990
44444, 10064, 2004
33333, 300, 1996
33333, 300, 1989
33333, 300, 1983
33333, 300, 1992
33333, 300, 1992
33333, 300, 1998
33333, 300, 1999
33333, 300, 1996
33333, 300, 2004
33333, 300, 2003
33333, 300, 1994
33333, 300, 1994
33333, 300, 1988
33333, 300, 1997
33333, 300, 2000
33333, 300, 1993
33333, 300, 1997
33333, 300, 1993
33333, 300, 1987
33333, 300, 1996
33333, 300, 1986
33333, 300, 1996
33333, 300, 1996
33333, 300, 1992
33333, 300, 1997
33333, 300, 1997
33333, 300, 1994
33333, 300, 1993
33333, 300, 1999
33333, 300, 1994
33333, 300, 2000
33333, 300, 2002
33333, 300, 1994
33333, 300, 1997
33333, 300, 1994
33333, 300, 1998
33333, 300, 2002
33333, 300, 2003
33333, 300, 1995
33333, 300, 1993
33333, 300, 2007
33333, 300, 2000
33333, 300, 1997
33333, 300, 1996
33333, 300, 2000
33333, 300, 1996
33333, 300, 1992
33333, 300, 2003
33333, 300, 1996
33333, 300, 1995
33333, 300, 1997
33333, 300, 1982
33333, 300, 1997
33333, 300, 1997
33333, 300, 1996
33333, 300, 1996
33333, 300, 1992
33333, 300, 1995
33333, 300, 1997
33333, 300, 2004
33333, 300, 1999
33333, 300, 1997
33333, 300, 1991
33333, 300, 1996
33333, 300, 1998
33333, 300, 2009
33333, 300, 2001
33333, 300, 1994
33333, 300, 1995
33333, 300, 2001
33333, 300, 1997
33333, 300, 1997
33333, 300, 1995
33333, 300, 1997
33333, 300, 1997
33333, 300, 2002
33333, 300, 2001
33333, 300, 2000
33333, 300, 1998
33333, 300, 1999
33333, 300, 1990
33333, 300, 1997
33333, 300, 2004
33333, 300, 1996
33333, 300, 1988
33333, 300, 1996
33333, 300, 1998
33333, 300, 1991
33333, 300, 2003
33333, 300, 1994
33333, 300, 1992
33333, 300, 2002
33333, 300, 1983
33333, 300, 1985
33333, 300, 1998
33333, 300, 2004
33333, 300, 1995
44444, 10064, 2000
33333, 300, 2002
33333, 300, 1997
33333, 300, 2000
33333, 300, 2002
33333, 300, 1998
33333, 300, 1994
33333, 300, 1994
33333, 300, 1998
33333, 300, 2006
33333, 300, 1998
33333, 300, 1996
33333, 300, 1998
33333, 300, 2000
33333, 300, 1999
33333, 300, 2004
33333, 300, 1995
33333, 300, 2001
33333, 300, 1999
33333, 300, 2001
33333, 300, 2004
33333, 300, 2003
33333, 300, 2009
44444, 10065, 1995
44444, 10065, 1997
44444, 10065, 2004
33333, 300, 1999
44444, 10065, 2007
33333, 300, 2003
33333, 300, 1997
33333, 300, 1997
33333, 300, 2002
33333, 300, 1998
33333, 300, 1997
33333, 300, 1997
33333, 300, 2000
33333, 300, 1999
33333, 300, 1999
33333, 301, 2003
44444, 10065, 1987
44444, 10065, 2004
33333, 302, 1979
44444, 10065, 2009
44444, 10065, 1996
33333, 303, 1981
44444, 10065, 1980
44444, 10065, 1997
33333, 304, 1990
44444, 10065, 1998
44444, 10065, 2005
33333, 305, 1984
33333, 306, 1991
44444, 10065, 1999
44444, 10065, 2003
33333, 307, 1984
44444, 10065, 1997
44444, 10065, 1977
44444, 10065, 2001
44444, 10065, 1996
33333, 308, 1979
44444, 10066, 1996
33333, 308, 1974
33333, 308, 1955
44444, 10067, 2004
33333, 308, 1980
44444, 10068, 1990
33333, 309, 1999
33333, 310, 1999
33333, 311, 2005
33333, 312, 1996
44444, 10069, 1996
44444, 10069, 1987
44444, 10069, 1998
44444, 10069, 1998
44444, 10069, 2001
44444, 10069, 2001
44444, 10069, 2001
44444, 10069, 2000
44444, 10069, 1994
44444, 10069, 1998
44444, 10069, 1994
44444, 10069, 2002
44444, 10069, 1992
44444, 10069, 2002
44444, 10069, 1993
44444, 10069, 1987
44444, 10069, 1989
44444, 10069, 1989
44444, 10069, 1999
44444, 10069, 1996
44444, 10069, 1994
44444, 10069, 1999
44444, 10069, 1998
44444, 10069, 1993
44444, 10069, 1994
44444, 10069, 1997
44444, 10069, 2000
44444, 10069, 1997
44444, 10069, 1997
44444, 10069, 2002
33333, 313, 1999
33333, 313, 2000
44444, 10069, 1998
33333, 313, 1986
44444, 10069, 1993
44444, 10069, 1998
33333, 313, 1980
44444, 10069, 1994
33333, 313, 1999
44444, 10069, 1997
33333, 313, 1993
44444, 10069, 2001
33333, 313, 2003
44444, 10069, 2000
44444, 10069, 1999
33333, 313, 1996
44444, 10069, 1995
33333, 313, 1985
33333, 313, 1986
44444, 10069, 1995
33333, 313, 1992
44444, 10069, 1996
44444, 10069, 1989
44444, 10069, 1995
44444, 10069, 1989
44444, 10069, 2003
44444, 10069, 2000
44444, 10069, 1999
44444, 10069, 1997
44444, 10069, 1995
44444, 10069, 1991
44444, 10069, 2001
44444, 10069, 2001
44444, 10069, 1998
44444, 10069, 1994
44444, 10069, 1998
44444, 10069, 1995
44444, 10069, 2000
44444, 10069, 2000
44444, 10069, 1992
44444, 10069, 1997
44444, 10069, 1997
44444, 10069, 2001
33333, 313, 1992
33333, 313, 2005
44444, 10070, 2007
33333, 313, 2000
33333, 313, 2000
33333, 313, 1994
33333, 313, 1978
33333, 313, 1985
33333, 313, 1993
33333, 313, 2009
33333, 313, 1970
33333, 313, 1980
33333, 313, 1984
33333, 313, 2000
33333, 313, 1984
33333, 313, 1985
33333, 313, 2003
33333, 313, 1981
33333, 313, 1976
33333, 313, 2004
33333, 313, 1999
33333, 313, 1987
33333, 313, 1997
33333, 313, 2004
33333, 313, 1982
33333, 313, 1981
33333, 313, 1973
33333, 313, 1970
33333, 313, 2002
33333, 313, 1989
33333, 313, 1962
33333, 313, 1979
33333, 313, 1999
33333, 313, 1999
33333, 313, 1998
33333, 313, 1970
33333, 313, 1996
33333, 313, 1985
33333, 313, 1985
33333, 313, 1981
33333, 313, 1983
33333, 313, 1972
33333, 313, 1981
33333, 313, 1971
33333, 313, 1995
33333, 313, 1990
33333, 313, 1974
33333, 313, 1977
33333, 313, 1977
33333, 313, 2004
33333, 313, 1975
33333, 313, 1985
33333, 313, 1984
33333, 313, 1987
33333, 313, 1995
33333, 314, 1996
44444, 10070, 1998
33333, 315, 1969
33333, 315, 1969
44444, 10071, 1983
44444, 10072, 1991
33333, 316, 1976
33333, 316, 1977
33333, 317, 1990
33333, 318, 1980
33333, 319, 1986
33333, 320, 1992
44444, 10073, 1980
44444, 10073, 1994
33333, 321, 1997
44444, 10073, 1997
33333, 322, 1994
44444, 10073, 2007
33333, 323, 2010
33333, 324, 1987
44444, 10073, 1999
33333, 325, 1985
44444, 10073, 2003
44444, 10073, 1978
44444, 10073, 1998
44444, 10073, 1998
44444, 10074, 2003
44444, 10075, 2000
44444, 10075, 1995
44444, 10075, 2001
44444, 10076, 1979
44444, 10077, 1981
44444, 10077, 1984
33333, 326, 2000
33333, 326, 1991
33333, 326, 1976
33333, 326, 1983
33333, 326, 2004
33333, 326, 1995
33333, 326, 1977
33333, 326, 2001
33333, 326, 1985
33333, 326, 1986
33333, 326, 2000
33333, 326, 1986
33333, 326, 1981
33333, 326, 1981
33333, 326, 2001
33333, 326, 1996
33333, 326, 2003
33333, 326, 2001
33333, 326, 1999
33333, 326, 2011
33333, 326, 2003
33333, 327, 2004
33333, 328, 1987
33333, 329, 1992
33333, 330, 1991
33333, 331, 1986
33333, 332, 1985
33333, 333, 1991
33333, 334, 1979
33333, 335, 2005
33333, 336, 1984
33333, 336, 1991
33333, 336, 1977
33333, 336, 2003
33333, 337, 1998
33333, 337, 2004
33333, 337, 1999
33333, 337, 2004
33333, 337, 1996
33333, 337, 2005
33333, 337, 1998
33333, 337, 2004
33333, 337, 2002
33333, 337, 2002
33333, 337, 2006
33333, 337, 2004
33333, 337, 2004
33333, 337, 1999
33333, 337, 2004
33333, 337, 2003
33333, 337, 2003
33333, 337, 2001
33333, 337, 1999
33333, 337, 2001
33333, 337, 2001
33333, 337, 1998
33333, 337, 1999
33333, 337, 2000
33333, 337, 1999
33333, 337, 2003
33333, 337, 2000
33333, 337, 2004
33333, 337, 2006
33333, 337, 2003
33333, 337, 1999
33333, 337, 2004
33333, 337, 2005
33333, 337, 2004
33333, 337, 2002
33333, 337, 2001
33333, 337, 1998
33333, 337, 1995
33333, 337, 2009
33333, 337, 1999
33333, 337, 1999
33333, 337, 2007
33333, 337, 2001
33333, 337, 2003
33333, 337, 2001
33333, 337, 2000
33333, 337, 2007
33333, 337, 1999
33333, 337, 2008
33333, 337, 2005
33333, 337, 2005
33333, 337, 2003
33333, 337, 2006
33333, 337, 2000
33333, 337, 2001
33333, 337, 2000
33333, 337, 2001
33333, 337, 2000
33333, 337, 2005
33333, 337, 2005
33333, 337, 2000
33333, 337, 2003
33333, 337, 2003
33333, 337, 2005
33333, 337, 2008
33333, 337, 2002
33333, 337, 2001
33333, 337, 2009
33333, 337, 2007
33333, 337, 2005
33333, 337, 1999
33333, 337, 2005
33333, 337, 2005
33333, 337, 2006
33333, 337, 1999
33333, 337, 2003
33333, 337, 2003
33333, 337, 2006
33333, 337, 1999
33333, 337, 2005
33333, 337, 2003
33333, 337, 1999
33333, 337, 2006
33333, 337, 2004
33333, 337, 2001
33333, 337, 2003
33333, 337, 1995
33333, 337, 2004
33333, 337, 2006
33333, 337, 2000
33333, 337, 2007
33333, 337, 1999
33333, 337, 2004
33333, 337, 2002
33333, 337, 2002
33333, 337, 1999
33333, 337, 2003
33333, 337, 2001
33333, 337, 1999
33333, 337, 1999
33333, 337, 2007
33333, 338, 1989
33333, 339, 1967
33333, 340, 2006
33333, 341, 1993
33333, 342, 1997
33333, 343, 1996
33333, 343, 1984
33333, 343, 1985
33333, 343, 1999
33333, 343, 1984
33333, 343, 1999
33333, 343, 1985
33333, 343, 1993
33333, 343, 1998
33333, 343, 1997
33333, 343, 1997
33333, 343, 1991
33333, 343, 2000
33333, 343, 1986
33333, 343, 1999
33333, 344, 2004
33333, 345, 2004
33333, 346, 1999
33333, 347, 1974
44444, 10078, 1984
44444, 10078, 1997
33333, 348, 1988
44444, 10078, 1992
44444, 10078, 1975
33333, 349, 2003
44444, 10078, 1993
44444, 10078, 1992
44444, 10078, 2004
33333, 350, 2007
44444, 10078, 1985
44444, 10078, 1980
44444, 10078, 1998
44444, 10078, 1999
33333, 351, 2006
44444, 10078, 1997
33333, 351, 1995
44444, 10078, 1982
33333, 352, 1995
44444, 10078, 1992
44444, 10078, 1976
33333, 353, 2002
44444, 10078, 1996
44444, 10078, 1986
44444, 10078, 1998
44444, 10078, 1994
44444, 10078, 2000
33333, 354, 1997
44444, 10078, 1995
44444, 10078, 1989
33333, 355, 1992
44444, 10078, 1999
44444, 10078, 2005
33333, 356, 2000
44444, 10078, 2001
44444, 10078, 1987
44444, 10078, 2003
33333, 357, 1995
44444, 10078, 1997
33333, 358, 1990
44444, 10078, 1989
44444, 10078, 1992
44444, 10078, 1972
44444, 10078, 1997
44444, 10078, 1997
44444, 10078, 1996
44444, 10078, 1997
44444, 10078, 2004
44444, 10078, 1985
44444, 10078, 2006
44444, 10078, 2001
44444, 10078, 1999
44444, 10078, 2003
44444, 10078, 1998
44444, 10078, 2002
44444, 10078, 2003
33333, 359, 1993
44444, 10078, 1993
33333, 359, 1997
33333, 359, 1995
44444, 10078, 2006
33333, 359, 1999
44444, 10078, 1988
44444, 10078, 2002
33333, 359, 1996
44444, 10078, 1994
33333, 359, 1995
44444, 10078, 1998
33333, 359, 1999
44444, 10078, 1989
33333, 359, 1992
44444, 10078, 1993
33333, 359, 1993
44444, 10078, 1997
44444, 10078, 1996
33333, 359, 1996
44444, 10078, 1992
33333, 359, 1994
44444, 10078, 1994
33333, 359, 1991
44444, 10078, 2005
33333, 359, 1995
44444, 10078, 1991
33333, 359, 2001
44444, 10078, 1996
33333, 359, 1992
44444, 10078, 1999
44444, 10078, 2004
33333, 360, 1995
44444, 10078, 2000
44444, 10078, 1995
33333, 361, 1985
44444, 10078, 1994
33333, 362, 1963
44444, 10078, 1990
44444, 10078, 1999
44444, 10078, 2007
44444, 10078, 1990
44444, 10078, 1994
44444, 10078, 2002
44444, 10078, 1997
44444, 10078, 1997
44444, 10078, 1996
44444, 10078, 1970
44444, 10078, 1994
33333, 363, 1983
44444, 10078, 1997
33333, 363, 1979
44444, 10078, 1994
33333, 363, 1979
33333, 363, 1987
33333, 363, 1976
44444, 10078, 2000
44444, 10078, 2003
44444, 10078, 1987
44444, 10078, 2005
44444, 10078, 2004
44444, 10078, 1995
44444, 10078, 1987
44444, 10078, 1995
44444, 10078, 2004
44444, 10078, 2000
44444, 10078, 2001
44444, 10078, 1997
44444, 10078, 2000
44444, 10078, 1986
44444, 10078, 2000
44444, 10078, 1996
44444, 10078, 2005
44444, 10078, 1995
44444, 10078, 1985
44444, 10078, 1997
44444, 10078, 1999
44444, 10078, 2003
44444, 10078, 1995
44444, 10078, 2001
44444, 10078, 2006
44444, 10078, 1988
44444, 10078, 1984
44444, 10078, 2002
44444, 10078, 1997
44444, 10078, 1991
44444, 10078, 1996
44444, 10078, 2000
44444, 10078, 2006
44444, 10078, 1979
44444, 10078, 2001
44444, 10078, 2003
44444, 10078, 1998
44444, 10078, 1998
44444, 10078, 2006
44444, 10078, 1989
44444, 10078, 1991
44444, 10078, 2009
44444, 10078, 2009
44444, 10078, 1997
44444, 10078, 1984
44444, 10078, 1985
44444, 10078, 1997
44444, 10078, 2002
44444, 10078, 2002
44444, 10078, 1999
44444, 10078, 1997
44444, 10078, 1993
44444, 10078, 1997
44444, 10078, 1997
44444, 10078, 2000
44444, 10078, 1999
44444, 10078, 1990
44444, 10078, 2011
44444, 10078, 1998
44444, 10078, 2004
44444, 10078, 1998
44444, 10078, 1984
44444, 10078, 2001
44444, 10078, 1995
44444, 10078, 1998
44444, 10078, 2003
44444, 10078, 1991
44444, 10078, 2007
44444, 10078, 2001
44444, 10078, 2001
44444, 10078, 1999
44444, 10078, 2006
44444, 10078, 1996
44444, 10078, 1990
44444, 10078, 1990
44444, 10078, 1994
44444, 10078, 2002
44444, 10078, 1992
44444, 10078, 1994
44444, 10078, 2005
44444, 10078, 1987
44444, 10078, 1994
44444, 10078, 1997
44444, 10078, 1989
44444, 10078, 1996
44444, 10078, 1999
44444, 10078, 2000
44444, 10078, 2005
44444, 10078, 1998
44444, 10078, 2007
44444, 10078, 1989
44444, 10078, 1994
44444, 10078, 2008
44444, 10078, 1973
44444, 10078, 1996
44444, 10078, 1997
44444, 10078, 2000
44444, 10078, 1988
44444, 10078, 1996
44444, 10078, 2008
44444, 10078, 2003
44444, 10078, 2010
44444, 10078, 1993
44444, 10078, 1986
44444, 10078, 2004
44444, 10078, 1995
44444, 10078, 2005
33333, 363, 1985
33333, 363, 1984
44444, 10079, 1992
33333, 363, 1982
33333, 363, 1985
33333, 363, 1978
33333, 363, 1980
33333, 364, 1985
44444, 10079, 1989
33333, 365, 2004
44444, 10080, 2002
33333, 366, 1967
44444, 10081, 1993
33333, 366, 1964
44444, 10081, 2006
33333, 366, 1965
44444, 10082, 2005
33333, 367, 1973
44444, 10082, 2006
44444, 10082, 2005
33333, 368, 1989
33333, 369, 1986
33333, 370, 1976
33333, 371, 2001
33333, 372, 1989
33333, 373, 2001
33333, 374, 1990
44444, 10083, 2000
33333, 375, 1969
44444, 10083, 1990
44444, 10083, 1998
44444, 10083, 1993
44444, 10083, 1986
44444, 10083, 1986
44444, 10083, 1997
44444, 10083, 1997
44444, 10083, 1992
44444, 10083, 1998
33333, 376, 1983
33333, 376, 1965
33333, 376, 1998
33333, 376, 1970
44444, 10083, 2002
33333, 376, 1974
44444, 10083, 1997
33333, 376, 1969
44444, 10083, 1994
44444, 10083, 1989
33333, 376, 1972
44444, 10084, 1994
33333, 377, 2005
33333, 377, 2008
44444, 10085, 1995
33333, 378, 1978
44444, 10086, 2001
33333, 378, 1978
44444, 10087, 1977
33333, 379, 1989
33333, 379, 1986
33333, 379, 1982
44444, 10088, 1970
44444, 10088, 1973
33333, 380, 2000
44444, 10088, 1968
44444, 10088, 1988
33333, 381, 1978
44444, 10088, 1979
33333, 381, 1977
44444, 10089, 2001
33333, 381, 1986
44444, 10090, 1995
33333, 382, 1984
44444, 10091, 2006
33333, 383, 1986
33333, 384, 1991
44444, 10092, 1979
44444, 10092, 1979
33333, 385, 1992
33333, 386, 1999
44444, 10093, 1991
33333, 387, 2004
44444, 10094, 2006
44444, 10095, 1993
33333, 388, 1999
33333, 388, 2000
44444, 10096, 1998
33333, 388, 1992
33333, 388, 1990
44444, 10097, 1991
33333, 388, 1986
44444, 10098, 1988
44444, 10099, 1987
33333, 389, 1979
33333, 390, 1984
33333, 390, 1993
33333, 391, 2000
44444, 10100, 1997
44444, 10100, 1999
44444, 10100, 1997
44444, 10100, 1996
44444, 10100, 2000
33333, 392, 2003
44444, 10100, 2006
33333, 392, 2003
44444, 10100, 1999
33333, 392, 1882
33333, 392, 1998
33333, 392, 2003
33333, 392, 2006
44444, 10100, 1998
33333, 392, 1998
44444, 10100, 1997
44444, 10100, 2001
44444, 10100, 1998
44444, 10100, 2002
44444, 10100, 2000
44444, 10100, 2000
44444, 10100, 1986
33333, 392, 1998
33333, 392, 1988
44444, 10101, 1983
33333, 392, 1996
33333, 392, 2005
33333, 392, 1996
33333, 392, 1999
33333, 392, 1996
33333, 392, 1986
44444, 10101, 1989
33333, 393, 2003
44444, 10102, 2007
33333, 394, 1997
44444, 10103, 2003
33333, 395, 1983
44444, 10104, 1989
44444, 10105, 2001
44444, 10106, 2007
44444, 10107, 2006
44444, 10107, 1993
